date,city,aqi,pm25,data_source
2021-09-24,Hyderabad,81.0,32.3,synthetic_realistic
2021-09-25,Hyderabad,73.0,29.1,synthetic_realistic
2021-09-26,Hyderabad,61.0,24.2,synthetic_realistic
2021-09-27,Hyderabad,76.0,30.6,synthetic_realistic
2021-09-28,Hyderabad,68.0,27.0,synthetic_realistic
2021-09-29,Hyderabad,83.0,33.3,synthetic_realistic
2021-09-30,Hyderabad,78.0,31.3,synthetic_realistic
2021-10-01,Hyderabad,83.0,33.0,synthetic_realistic
2021-10-02,Hyderabad,89.0,35.6,synthetic_realistic
2021-10-03,Hyderabad,55.0,22.0,synthetic_realistic
2021-10-04,Hyderabad,84.0,33.7,synthetic_realistic
2021-10-05,Hyderabad,55.0,22.0,synthetic_realistic
2021-10-06,Hyderabad,88.0,35.1,synthetic_realistic
2021-10-07,Hyderabad,83.0,33.1,synthetic_realistic
2021-10-08,Hyderabad,89.0,35.5,synthetic_realistic
2021-10-09,Hyderabad,72.0,28.9,synthetic_realistic
2021-10-10,Hyderabad,66.0,26.4,synthetic_realistic
2021-10-11,Hyderabad,91.0,36.3,synthetic_realistic
2021-10-12,Hyderabad,118.0,47.4,synthetic_realistic
2021-10-13,Hyderabad,113.0,45.3,synthetic_realistic
2021-10-14,Hyderabad,91.0,36.3,synthetic_realistic
2021-10-15,Hyderabad,95.0,38.1,synthetic_realistic
2021-10-16,Hyderabad,64.0,25.5,synthetic_realistic
2021-10-17,Hyderabad,108.0,43.2,synthetic_realistic
2021-10-18,Hyderabad,90.0,36.0,synthetic_realistic
2021-10-19,Hyderabad,113.0,45.0,synthetic_realistic
2021-10-20,Hyderabad,103.0,41.3,synthetic_realistic
2021-10-21,Hyderabad,87.0,34.7,synthetic_realistic
2021-10-22,Hyderabad,101.0,40.2,synthetic_realistic
2021-10-23,Hyderabad,82.0,32.9,synthetic_realistic
2021-10-24,Hyderabad,79.0,31.4,synthetic_realistic
2021-10-25,Hyderabad,59.0,23.8,synthetic_realistic
2021-10-26,Hyderabad,121.0,48.4,synthetic_realistic
2021-10-27,Hyderabad,112.0,45.0,synthetic_realistic
2021-10-28,Hyderabad,72.0,28.8,synthetic_realistic
2021-10-29,Hyderabad,91.0,36.4,synthetic_realistic
2021-10-30,Hyderabad,91.0,36.5,synthetic_realistic
2021-10-31,Hyderabad,100.0,39.9,synthetic_realistic
2021-11-01,Hyderabad,96.0,38.3,synthetic_realistic
2021-11-02,Hyderabad,105.0,42.0,synthetic_realistic
2021-11-03,Hyderabad,113.0,45.1,synthetic_realistic
2021-11-04,Hyderabad,104.0,41.4,synthetic_realistic
2021-11-05,Hyderabad,116.0,46.5,synthetic_realistic
2021-11-06,Hyderabad,116.0,46.6,synthetic_realistic
2021-11-07,Hyderabad,127.0,50.9,synthetic_realistic
2021-11-08,Hyderabad,141.0,56.3,synthetic_realistic
2021-11-09,Hyderabad,88.0,35.3,synthetic_realistic
2021-11-10,Hyderabad,103.0,41.0,synthetic_realistic
2021-11-11,Hyderabad,107.0,42.8,synthetic_realistic
2021-11-12,Hyderabad,110.0,43.8,synthetic_realistic
2021-11-13,Hyderabad,106.0,42.5,synthetic_realistic
2021-11-14,Hyderabad,80.0,32.0,synthetic_realistic
2021-11-15,Hyderabad,131.0,52.4,synthetic_realistic
2021-11-16,Hyderabad,101.0,40.3,synthetic_realistic
2021-11-17,Hyderabad,121.0,48.2,synthetic_realistic
2021-11-18,Hyderabad,132.0,52.9,synthetic_realistic
2021-11-19,Hyderabad,115.0,45.9,synthetic_realistic
2021-11-20,Hyderabad,124.0,49.6,synthetic_realistic
2021-11-21,Hyderabad,83.0,33.4,synthetic_realistic
2021-11-22,Hyderabad,131.0,52.5,synthetic_realistic
2021-11-23,Hyderabad,82.0,32.9,synthetic_realistic
2021-11-24,Hyderabad,121.0,48.5,synthetic_realistic
2021-11-25,Hyderabad,113.0,45.3,synthetic_realistic
2021-11-26,Hyderabad,105.0,41.8,synthetic_realistic
2021-11-27,Hyderabad,93.0,37.1,synthetic_realistic
2021-11-28,Hyderabad,97.0,39.0,synthetic_realistic
2021-11-29,Hyderabad,119.0,47.6,synthetic_realistic
2021-11-30,Hyderabad,99.0,39.6,synthetic_realistic
2021-12-01,Hyderabad,136.0,54.3,synthetic_realistic
2021-12-02,Hyderabad,105.0,42.2,synthetic_realistic
2021-12-03,Hyderabad,122.0,48.9,synthetic_realistic
2021-12-04,Hyderabad,104.0,41.5,synthetic_realistic
2021-12-05,Hyderabad,89.0,35.8,synthetic_realistic
2021-12-06,Hyderabad,120.0,47.9,synthetic_realistic
2021-12-07,Hyderabad,107.0,42.8,synthetic_realistic
2021-12-08,Hyderabad,143.0,57.2,synthetic_realistic
2021-12-09,Hyderabad,108.0,43.0,synthetic_realistic
2021-12-10,Hyderabad,137.0,54.6,synthetic_realistic
2021-12-11,Hyderabad,105.0,42.1,synthetic_realistic
2021-12-12,Hyderabad,120.0,48.1,synthetic_realistic
2021-12-13,Hyderabad,115.0,45.9,synthetic_realistic
2021-12-14,Hyderabad,102.0,40.8,synthetic_realistic
2021-12-15,Hyderabad,111.0,44.4,synthetic_realistic
2021-12-16,Hyderabad,125.0,49.9,synthetic_realistic
2021-12-17,Hyderabad,97.0,38.8,synthetic_realistic
2021-12-18,Hyderabad,132.0,52.7,synthetic_realistic
2021-12-19,Hyderabad,108.0,43.1,synthetic_realistic
2021-12-20,Hyderabad,159.0,63.5,synthetic_realistic
2021-12-21,Hyderabad,122.0,48.7,synthetic_realistic
2021-12-22,Hyderabad,117.0,46.6,synthetic_realistic
2021-12-23,Hyderabad,111.0,44.3,synthetic_realistic
2021-12-24,Hyderabad,114.0,45.7,synthetic_realistic
2021-12-25,Hyderabad,113.0,45.3,synthetic_realistic
2021-12-26,Hyderabad,90.0,36.0,synthetic_realistic
2021-12-27,Hyderabad,132.0,52.7,synthetic_realistic
2021-12-28,Hyderabad,104.0,41.7,synthetic_realistic
2021-12-29,Hyderabad,94.0,37.5,synthetic_realistic
2021-12-30,Hyderabad,121.0,48.4,synthetic_realistic
2021-12-31,Hyderabad,141.0,56.6,synthetic_realistic
2022-01-01,Hyderabad,99.0,39.8,synthetic_realistic
2022-01-02,Hyderabad,107.0,43.0,synthetic_realistic
2022-01-03,Hyderabad,127.0,50.9,synthetic_realistic
2022-01-04,Hyderabad,121.0,48.4,synthetic_realistic
2022-01-05,Hyderabad,125.0,50.2,synthetic_realistic
2022-01-06,Hyderabad,142.0,56.7,synthetic_realistic
2022-01-07,Hyderabad,127.0,51.0,synthetic_realistic
2022-01-08,Hyderabad,132.0,53.0,synthetic_realistic
2022-01-09,Hyderabad,116.0,46.4,synthetic_realistic
2022-01-10,Hyderabad,151.0,60.4,synthetic_realistic
2022-01-11,Hyderabad,132.0,52.6,synthetic_realistic
2022-01-12,Hyderabad,113.0,45.1,synthetic_realistic
2022-01-13,Hyderabad,136.0,54.2,synthetic_realistic
2022-01-14,Hyderabad,114.0,45.6,synthetic_realistic
2022-01-15,Hyderabad,102.0,40.6,synthetic_realistic
2022-01-16,Hyderabad,111.0,44.3,synthetic_realistic
2022-01-17,Hyderabad,116.0,46.3,synthetic_realistic
2022-01-18,Hyderabad,109.0,43.7,synthetic_realistic
2022-01-19,Hyderabad,132.0,52.8,synthetic_realistic
2022-01-20,Hyderabad,117.0,46.9,synthetic_realistic
2022-01-21,Hyderabad,118.0,47.3,synthetic_realistic
2022-01-22,Hyderabad,97.0,38.9,synthetic_realistic
2022-01-23,Hyderabad,125.0,49.9,synthetic_realistic
2022-01-24,Hyderabad,109.0,43.5,synthetic_realistic
2022-01-25,Hyderabad,126.0,50.5,synthetic_realistic
2022-01-26,Hyderabad,104.0,41.6,synthetic_realistic
2022-01-27,Hyderabad,112.0,44.9,synthetic_realistic
2022-01-28,Hyderabad,135.0,54.0,synthetic_realistic
2022-01-29,Hyderabad,97.0,39.0,synthetic_realistic
2022-01-30,Hyderabad,118.0,47.1,synthetic_realistic
2022-01-31,Hyderabad,112.0,44.9,synthetic_realistic
2022-02-01,Hyderabad,97.0,38.8,synthetic_realistic
2022-02-02,Hyderabad,141.0,56.4,synthetic_realistic
2022-02-03,Hyderabad,116.0,46.6,synthetic_realistic
2022-02-04,Hyderabad,122.0,48.7,synthetic_realistic
2022-02-05,Hyderabad,89.0,35.8,synthetic_realistic
2022-02-06,Hyderabad,123.0,49.3,synthetic_realistic
2022-02-07,Hyderabad,98.0,39.3,synthetic_realistic
2022-02-08,Hyderabad,133.0,53.3,synthetic_realistic
2022-02-09,Hyderabad,123.0,49.2,synthetic_realistic
2022-02-10,Hyderabad,102.0,41.0,synthetic_realistic
2022-02-11,Hyderabad,126.0,50.4,synthetic_realistic
2022-02-12,Hyderabad,104.0,41.6,synthetic_realistic
2022-02-13,Hyderabad,79.0,31.6,synthetic_realistic
2022-02-14,Hyderabad,97.0,38.8,synthetic_realistic
2022-02-15,Hyderabad,141.0,56.4,synthetic_realistic
2022-02-16,Hyderabad,86.0,34.6,synthetic_realistic
2022-02-17,Hyderabad,116.0,46.5,synthetic_realistic
2022-02-18,Hyderabad,101.0,40.6,synthetic_realistic
2022-02-19,Hyderabad,97.0,38.7,synthetic_realistic
2022-02-20,Hyderabad,69.0,27.5,synthetic_realistic
2022-02-21,Hyderabad,82.0,33.0,synthetic_realistic
2022-02-22,Hyderabad,136.0,54.3,synthetic_realistic
2022-02-23,Hyderabad,83.0,33.1,synthetic_realistic
2022-02-24,Hyderabad,98.0,39.2,synthetic_realistic
2022-02-25,Hyderabad,105.0,42.1,synthetic_realistic
2022-02-26,Hyderabad,128.0,51.1,synthetic_realistic
2022-02-27,Hyderabad,90.0,35.9,synthetic_realistic
2022-02-28,Hyderabad,104.0,41.8,synthetic_realistic
2022-03-01,Hyderabad,119.0,47.4,synthetic_realistic
2022-03-02,Hyderabad,76.0,30.5,synthetic_realistic
2022-03-03,Hyderabad,103.0,41.3,synthetic_realistic
2022-03-04,Hyderabad,105.0,42.1,synthetic_realistic
2022-03-05,Hyderabad,77.0,30.9,synthetic_realistic
2022-03-06,Hyderabad,104.0,41.6,synthetic_realistic
2022-03-07,Hyderabad,121.0,48.5,synthetic_realistic
2022-03-08,Hyderabad,121.0,48.3,synthetic_realistic
2022-03-09,Hyderabad,110.0,44.2,synthetic_realistic
2022-03-10,Hyderabad,106.0,42.6,synthetic_realistic
2022-03-11,Hyderabad,114.0,45.6,synthetic_realistic
2022-03-12,Hyderabad,92.0,36.9,synthetic_realistic
2022-03-13,Hyderabad,86.0,34.3,synthetic_realistic
2022-03-14,Hyderabad,77.0,30.9,synthetic_realistic
2022-03-15,Hyderabad,116.0,46.6,synthetic_realistic
2022-03-16,Hyderabad,104.0,41.4,synthetic_realistic
2022-03-17,Hyderabad,107.0,42.7,synthetic_realistic
2022-03-18,Hyderabad,104.0,41.7,synthetic_realistic
2022-03-19,Hyderabad,71.0,28.6,synthetic_realistic
2022-03-20,Hyderabad,58.0,23.3,synthetic_realistic
2022-03-21,Hyderabad,82.0,33.0,synthetic_realistic
2022-03-22,Hyderabad,91.0,36.2,synthetic_realistic
2022-03-23,Hyderabad,113.0,45.3,synthetic_realistic
2022-03-24,Hyderabad,97.0,38.8,synthetic_realistic
2022-03-25,Hyderabad,92.0,36.9,synthetic_realistic
2022-03-26,Hyderabad,63.0,25.3,synthetic_realistic
2022-03-27,Hyderabad,56.0,22.3,synthetic_realistic
2022-03-28,Hyderabad,106.0,42.3,synthetic_realistic
2022-03-29,Hyderabad,85.0,33.9,synthetic_realistic
2022-03-30,Hyderabad,74.0,29.4,synthetic_realistic
2022-03-31,Hyderabad,73.0,29.2,synthetic_realistic
2022-04-01,Hyderabad,78.0,31.2,synthetic_realistic
2022-04-02,Hyderabad,61.0,24.5,synthetic_realistic
2022-04-03,Hyderabad,85.0,34.0,synthetic_realistic
2022-04-04,Hyderabad,84.0,33.5,synthetic_realistic
2022-04-05,Hyderabad,71.0,28.3,synthetic_realistic
2022-04-06,Hyderabad,99.0,39.7,synthetic_realistic
2022-04-07,Hyderabad,84.0,33.5,synthetic_realistic
2022-04-08,Hyderabad,68.0,27.2,synthetic_realistic
2022-04-09,Hyderabad,69.0,27.8,synthetic_realistic
2022-04-10,Hyderabad,73.0,29.4,synthetic_realistic
2022-04-11,Hyderabad,34.0,13.7,synthetic_realistic
2022-04-12,Hyderabad,78.0,31.2,synthetic_realistic
2022-04-13,Hyderabad,83.0,33.3,synthetic_realistic
2022-04-14,Hyderabad,65.0,26.1,synthetic_realistic
2022-04-15,Hyderabad,81.0,32.5,synthetic_realistic
2022-04-16,Hyderabad,68.0,27.3,synthetic_realistic
2022-04-17,Hyderabad,56.0,22.5,synthetic_realistic
2022-04-18,Hyderabad,59.0,23.7,synthetic_realistic
2022-04-19,Hyderabad,89.0,35.6,synthetic_realistic
2022-04-20,Hyderabad,49.0,19.6,synthetic_realistic
2022-04-21,Hyderabad,56.0,22.6,synthetic_realistic
2022-04-22,Hyderabad,72.0,28.7,synthetic_realistic
2022-04-23,Hyderabad,45.0,18.2,synthetic_realistic
2022-04-24,Hyderabad,61.0,24.6,synthetic_realistic
2022-04-25,Hyderabad,68.0,27.3,synthetic_realistic
2022-04-26,Hyderabad,66.0,26.3,synthetic_realistic
2022-04-27,Hyderabad,65.0,25.9,synthetic_realistic
2022-04-28,Hyderabad,74.0,29.6,synthetic_realistic
2022-04-29,Hyderabad,67.0,26.8,synthetic_realistic
2022-04-30,Hyderabad,48.0,19.3,synthetic_realistic
2022-05-01,Hyderabad,30.0,12.0,synthetic_realistic
2022-05-02,Hyderabad,85.0,33.8,synthetic_realistic
2022-05-03,Hyderabad,77.0,30.6,synthetic_realistic
2022-05-04,Hyderabad,64.0,25.6,synthetic_realistic
2022-05-05,Hyderabad,55.0,22.1,synthetic_realistic
2022-05-06,Hyderabad,43.0,17.0,synthetic_realistic
2022-05-07,Hyderabad,47.0,18.9,synthetic_realistic
2022-05-08,Hyderabad,64.0,25.5,synthetic_realistic
2022-05-09,Hyderabad,43.0,17.3,synthetic_realistic
2022-05-10,Hyderabad,63.0,25.1,synthetic_realistic
2022-05-11,Hyderabad,51.0,20.5,synthetic_realistic
2022-05-12,Hyderabad,48.0,19.3,synthetic_realistic
2022-05-13,Hyderabad,47.0,18.8,synthetic_realistic
2022-05-14,Hyderabad,61.0,24.3,synthetic_realistic
2022-05-15,Hyderabad,30.0,12.0,synthetic_realistic
2022-05-16,Hyderabad,84.0,33.7,synthetic_realistic
2022-05-17,Hyderabad,55.0,22.0,synthetic_realistic
2022-05-18,Hyderabad,39.0,15.5,synthetic_realistic
2022-05-19,Hyderabad,38.0,15.3,synthetic_realistic
2022-05-20,Hyderabad,30.0,12.0,synthetic_realistic
2022-05-21,Hyderabad,58.0,23.4,synthetic_realistic
2022-05-22,Hyderabad,44.0,17.6,synthetic_realistic
2022-05-23,Hyderabad,37.0,14.6,synthetic_realistic
2022-05-24,Hyderabad,40.0,15.9,synthetic_realistic
2022-05-25,Hyderabad,75.0,29.8,synthetic_realistic
2022-05-26,Hyderabad,55.0,22.2,synthetic_realistic
2022-05-27,Hyderabad,61.0,24.3,synthetic_realistic
2022-05-28,Hyderabad,39.0,15.6,synthetic_realistic
2022-05-29,Hyderabad,67.0,26.7,synthetic_realistic
2022-05-30,Hyderabad,30.0,12.0,synthetic_realistic
2022-05-31,Hyderabad,49.0,19.5,synthetic_realistic
2022-06-01,Hyderabad,51.0,20.4,synthetic_realistic
2022-06-02,Hyderabad,49.0,19.6,synthetic_realistic
2022-06-03,Hyderabad,61.0,24.5,synthetic_realistic
2022-06-04,Hyderabad,55.0,22.2,synthetic_realistic
2022-06-05,Hyderabad,30.0,12.0,synthetic_realistic
2022-06-06,Hyderabad,36.0,14.2,synthetic_realistic
2022-06-07,Hyderabad,53.0,21.1,synthetic_realistic
2022-06-08,Hyderabad,44.0,17.5,synthetic_realistic
2022-06-09,Hyderabad,35.0,14.1,synthetic_realistic
2022-06-10,Hyderabad,53.0,21.3,synthetic_realistic
2022-06-11,Hyderabad,30.0,12.0,synthetic_realistic
2022-06-12,Hyderabad,41.0,16.4,synthetic_realistic
2022-06-13,Hyderabad,51.0,20.5,synthetic_realistic
2022-06-14,Hyderabad,44.0,17.7,synthetic_realistic
2022-06-15,Hyderabad,40.0,15.8,synthetic_realistic
2022-06-16,Hyderabad,44.0,17.5,synthetic_realistic
2022-06-17,Hyderabad,35.0,13.9,synthetic_realistic
2022-06-18,Hyderabad,48.0,19.4,synthetic_realistic
2022-06-19,Hyderabad,60.0,24.2,synthetic_realistic
2022-06-20,Hyderabad,30.0,12.2,synthetic_realistic
2022-06-21,Hyderabad,31.0,12.4,synthetic_realistic
2022-06-22,Hyderabad,41.0,16.2,synthetic_realistic
2022-06-23,Hyderabad,76.0,30.5,synthetic_realistic
2022-06-24,Hyderabad,51.0,20.5,synthetic_realistic
2022-06-25,Hyderabad,69.0,27.6,synthetic_realistic
2022-06-26,Hyderabad,49.0,19.7,synthetic_realistic
2022-06-27,Hyderabad,51.0,20.5,synthetic_realistic
2022-06-28,Hyderabad,46.0,18.6,synthetic_realistic
2022-06-29,Hyderabad,46.0,18.6,synthetic_realistic
2022-06-30,Hyderabad,47.0,19.0,synthetic_realistic
2022-07-01,Hyderabad,53.0,21.2,synthetic_realistic
2022-07-02,Hyderabad,30.0,12.0,synthetic_realistic
2022-07-03,Hyderabad,41.0,16.6,synthetic_realistic
2022-07-04,Hyderabad,70.0,28.0,synthetic_realistic
2022-07-05,Hyderabad,60.0,23.9,synthetic_realistic
2022-07-06,Hyderabad,40.0,16.2,synthetic_realistic
2022-07-07,Hyderabad,42.0,16.8,synthetic_realistic
2022-07-08,Hyderabad,54.0,21.7,synthetic_realistic
2022-07-09,Hyderabad,40.0,16.0,synthetic_realistic
2022-07-10,Hyderabad,61.0,24.6,synthetic_realistic
2022-07-11,Hyderabad,52.0,20.8,synthetic_realistic
2022-07-12,Hyderabad,47.0,18.8,synthetic_realistic
2022-07-13,Hyderabad,30.0,12.0,synthetic_realistic
2022-07-14,Hyderabad,45.0,17.9,synthetic_realistic
2022-07-15,Hyderabad,49.0,19.8,synthetic_realistic
2022-07-16,Hyderabad,40.0,15.9,synthetic_realistic
2022-07-17,Hyderabad,36.0,14.3,synthetic_realistic
2022-07-18,Hyderabad,51.0,20.4,synthetic_realistic
2022-07-19,Hyderabad,42.0,16.7,synthetic_realistic
2022-07-20,Hyderabad,69.0,27.5,synthetic_realistic
2022-07-21,Hyderabad,34.0,13.7,synthetic_realistic
2022-07-22,Hyderabad,31.0,12.2,synthetic_realistic
2022-07-23,Hyderabad,39.0,15.4,synthetic_realistic
2022-07-24,Hyderabad,65.0,25.9,synthetic_realistic
2022-07-25,Hyderabad,30.0,12.0,synthetic_realistic
2022-07-26,Hyderabad,62.0,25.0,synthetic_realistic
2022-07-27,Hyderabad,66.0,26.2,synthetic_realistic
2022-07-28,Hyderabad,33.0,13.2,synthetic_realistic
2022-07-29,Hyderabad,57.0,22.7,synthetic_realistic
2022-07-30,Hyderabad,87.0,34.9,synthetic_realistic
2022-07-31,Hyderabad,45.0,18.1,synthetic_realistic
2022-08-01,Hyderabad,56.0,22.2,synthetic_realistic
2022-08-02,Hyderabad,44.0,17.5,synthetic_realistic
2022-08-03,Hyderabad,30.0,12.0,synthetic_realistic
2022-08-04,Hyderabad,61.0,24.5,synthetic_realistic
2022-08-05,Hyderabad,34.0,13.6,synthetic_realistic
2022-08-06,Hyderabad,70.0,27.9,synthetic_realistic
2022-08-07,Hyderabad,48.0,19.2,synthetic_realistic
2022-08-08,Hyderabad,39.0,15.5,synthetic_realistic
2022-08-09,Hyderabad,54.0,21.6,synthetic_realistic
2022-08-10,Hyderabad,57.0,22.7,synthetic_realistic
2022-08-11,Hyderabad,43.0,17.3,synthetic_realistic
2022-08-12,Hyderabad,66.0,26.2,synthetic_realistic
2022-08-13,Hyderabad,62.0,24.8,synthetic_realistic
2022-08-14,Hyderabad,47.0,18.7,synthetic_realistic
2022-08-15,Hyderabad,49.0,19.6,synthetic_realistic
2022-08-16,Hyderabad,72.0,28.9,synthetic_realistic
2022-08-17,Hyderabad,51.0,20.4,synthetic_realistic
2022-08-18,Hyderabad,85.0,34.1,synthetic_realistic
2022-08-19,Hyderabad,67.0,26.9,synthetic_realistic
2022-08-20,Hyderabad,59.0,23.4,synthetic_realistic
2022-08-21,Hyderabad,62.0,24.6,synthetic_realistic
2022-08-22,Hyderabad,59.0,23.5,synthetic_realistic
2022-08-23,Hyderabad,56.0,22.5,synthetic_realistic
2022-08-24,Hyderabad,58.0,23.3,synthetic_realistic
2022-08-25,Hyderabad,60.0,24.1,synthetic_realistic
2022-08-26,Hyderabad,54.0,21.7,synthetic_realistic
2022-08-27,Hyderabad,60.0,24.0,synthetic_realistic
2022-08-28,Hyderabad,30.0,12.0,synthetic_realistic
2022-08-29,Hyderabad,78.0,31.0,synthetic_realistic
2022-08-30,Hyderabad,38.0,15.2,synthetic_realistic
2022-08-31,Hyderabad,73.0,29.1,synthetic_realistic
2022-09-01,Hyderabad,61.0,24.5,synthetic_realistic
2022-09-02,Hyderabad,59.0,23.8,synthetic_realistic
2022-09-03,Hyderabad,48.0,19.2,synthetic_realistic
2022-09-04,Hyderabad,71.0,28.3,synthetic_realistic
2022-09-05,Hyderabad,80.0,31.9,synthetic_realistic
2022-09-06,Hyderabad,44.0,17.7,synthetic_realistic
2022-09-07,Hyderabad,84.0,33.7,synthetic_realistic
2022-09-08,Hyderabad,90.0,36.1,synthetic_realistic
2022-09-09,Hyderabad,82.0,32.6,synthetic_realistic
2022-09-10,Hyderabad,80.0,31.9,synthetic_realistic
2022-09-11,Hyderabad,69.0,27.8,synthetic_realistic
2022-09-12,Hyderabad,54.0,21.7,synthetic_realistic
2022-09-13,Hyderabad,78.0,31.4,synthetic_realistic
2022-09-14,Hyderabad,59.0,23.4,synthetic_realistic
2022-09-15,Hyderabad,71.0,28.5,synthetic_realistic
2022-09-16,Hyderabad,93.0,37.2,synthetic_realistic
2022-09-17,Hyderabad,67.0,27.0,synthetic_realistic
2022-09-18,Hyderabad,64.0,25.6,synthetic_realistic
2022-09-19,Hyderabad,72.0,28.7,synthetic_realistic
2022-09-20,Hyderabad,88.0,35.3,synthetic_realistic
2022-09-21,Hyderabad,118.0,47.2,synthetic_realistic
2022-09-22,Hyderabad,96.0,38.3,synthetic_realistic
2022-09-23,Hyderabad,82.0,32.9,synthetic_realistic
2022-09-24,Hyderabad,73.0,29.3,synthetic_realistic
2022-09-25,Hyderabad,84.0,33.4,synthetic_realistic
2022-09-26,Hyderabad,100.0,39.9,synthetic_realistic
2022-09-27,Hyderabad,86.0,34.6,synthetic_realistic
2022-09-28,Hyderabad,106.0,42.6,synthetic_realistic
2022-09-29,Hyderabad,86.0,34.5,synthetic_realistic
2022-09-30,Hyderabad,87.0,34.6,synthetic_realistic
2022-10-01,Hyderabad,65.0,25.8,synthetic_realistic
2022-10-02,Hyderabad,78.0,31.3,synthetic_realistic
2022-10-03,Hyderabad,70.0,28.2,synthetic_realistic
2022-10-04,Hyderabad,101.0,40.6,synthetic_realistic
2022-10-05,Hyderabad,105.0,42.2,synthetic_realistic
2022-10-06,Hyderabad,80.0,31.9,synthetic_realistic
2022-10-07,Hyderabad,101.0,40.3,synthetic_realistic
2022-10-08,Hyderabad,68.0,27.2,synthetic_realistic
2022-10-09,Hyderabad,86.0,34.3,synthetic_realistic
2022-10-10,Hyderabad,112.0,44.8,synthetic_realistic
2022-10-11,Hyderabad,96.0,38.5,synthetic_realistic
2022-10-12,Hyderabad,93.0,37.1,synthetic_realistic
2022-10-13,Hyderabad,92.0,36.8,synthetic_realistic
2022-10-14,Hyderabad,116.0,46.5,synthetic_realistic
2022-10-15,Hyderabad,112.0,44.7,synthetic_realistic
2022-10-16,Hyderabad,82.0,32.9,synthetic_realistic
2022-10-17,Hyderabad,104.0,41.6,synthetic_realistic
2022-10-18,Hyderabad,113.0,45.2,synthetic_realistic
2022-10-19,Hyderabad,94.0,37.6,synthetic_realistic
2022-10-20,Hyderabad,89.0,35.7,synthetic_realistic
2022-10-21,Hyderabad,99.0,39.8,synthetic_realistic
2022-10-22,Hyderabad,90.0,36.1,synthetic_realistic
2022-10-23,Hyderabad,110.0,43.9,synthetic_realistic
2022-10-24,Hyderabad,94.0,37.4,synthetic_realistic
2022-10-25,Hyderabad,118.0,47.2,synthetic_realistic
2022-10-26,Hyderabad,111.0,44.2,synthetic_realistic
2022-10-27,Hyderabad,134.0,53.5,synthetic_realistic
2022-10-28,Hyderabad,112.0,44.7,synthetic_realistic
2022-10-29,Hyderabad,120.0,48.0,synthetic_realistic
2022-10-30,Hyderabad,103.0,41.4,synthetic_realistic
2022-10-31,Hyderabad,109.0,43.4,synthetic_realistic
2022-11-01,Hyderabad,101.0,40.5,synthetic_realistic
2022-11-02,Hyderabad,134.0,53.8,synthetic_realistic
2022-11-03,Hyderabad,101.0,40.3,synthetic_realistic
2022-11-04,Hyderabad,116.0,46.5,synthetic_realistic
2022-11-05,Hyderabad,132.0,52.9,synthetic_realistic
2022-11-06,Hyderabad,101.0,40.4,synthetic_realistic
2022-11-07,Hyderabad,150.0,59.9,synthetic_realistic
2022-11-08,Hyderabad,120.0,48.1,synthetic_realistic
2022-11-09,Hyderabad,128.0,51.0,synthetic_realistic
2022-11-10,Hyderabad,103.0,41.2,synthetic_realistic
2022-11-11,Hyderabad,103.0,41.4,synthetic_realistic
2022-11-12,Hyderabad,87.0,34.8,synthetic_realistic
2022-11-13,Hyderabad,82.0,32.6,synthetic_realistic
2022-11-14,Hyderabad,133.0,53.0,synthetic_realistic
2022-11-15,Hyderabad,123.0,49.3,synthetic_realistic
2022-11-16,Hyderabad,124.0,49.4,synthetic_realistic
2022-11-17,Hyderabad,121.0,48.4,synthetic_realistic
2022-11-18,Hyderabad,153.0,61.3,synthetic_realistic
2022-11-19,Hyderabad,120.0,48.1,synthetic_realistic
2022-11-20,Hyderabad,116.0,46.5,synthetic_realistic
2022-11-21,Hyderabad,94.0,37.5,synthetic_realistic
2022-11-22,Hyderabad,96.0,38.6,synthetic_realistic
2022-11-23,Hyderabad,114.0,45.8,synthetic_realistic
2022-11-24,Hyderabad,105.0,41.8,synthetic_realistic
2022-11-25,Hyderabad,119.0,47.6,synthetic_realistic
